id,left,top,right,bottom,AgricultureFishing,BuildingCivil,Chemicals,Machine,Market,Media,MetalProducts,Metalworking,Mining,OtherProduct,Service,TransportIndustry,Warehouse,x,y,gridprob
1852,15500049.27,4250653.657,15501049.27,4249653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33,18,0
1853,15500049.27,4249653.657,15501049.27,4248653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,33,17,1.26791E-05
1854,15500049.27,4248653.657,15501049.27,4247653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,33,16,1.26791E-05
1855,15500049.27,4247653.657,15501049.27,4246653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33,15,0
1856,15500049.27,4246653.657,15501049.27,4245653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33,14,0
1879,15501049.27,4278653.657,15502049.27,4277653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,46,0
1880,15501049.27,4277653.657,15502049.27,4276653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,45,0
1881,15501049.27,4276653.657,15502049.27,4275653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,34,44,1.26791E-05
1882,15501049.27,4275653.657,15502049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,43,0
1883,15501049.27,4274653.657,15502049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,34,42,2.97308E-05
1884,15501049.27,4273653.657,15502049.27,4272653.657,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,41,1.69581E-05
1885,15501049.27,4272653.657,15502049.27,4271653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,10 ,0 ,0 ,34,40,0.000170956
1886,15501049.27,4271653.657,15502049.27,4270653.657,0 ,3 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,2 ,8 ,0 ,0 ,34,39,0.000198439
1887,15501049.27,4270653.657,15502049.27,4269653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,34,38,3.1448E-05
1888,15501049.27,4269653.657,15502049.27,4268653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,37,0
1889,15501049.27,4268653.657,15502049.27,4267653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,34,36,1.64946E-05
1890,15501049.27,4267653.657,15502049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,34,35,1.26791E-05
1891,15501049.27,4266653.657,15502049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,34,0
1892,15501049.27,4265653.657,15502049.27,4264653.657,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,34,33,0.000142103
1893,15501049.27,4264653.657,15502049.27,4263653.657,0 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,8 ,0 ,0 ,34,32,0.000145041
1894,15501049.27,4263653.657,15502049.27,4262653.657,0 ,4 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,34,31,0.000193334
1895,15501049.27,4262653.657,15502049.27,4261653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,34,30,1.26791E-05
1896,15501049.27,4261653.657,15502049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,29,0
1897,15501049.27,4260653.657,15502049.27,4259653.657,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,34,28,4.31939E-05
1898,15501049.27,4259653.657,15502049.27,4258653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,27,0
1899,15501049.27,4258653.657,15502049.27,4257653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,34,26,3.97924E-05
1900,15501049.27,4257653.657,15502049.27,4256653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,34,25,4.41271E-05
1901,15501049.27,4256653.657,15502049.27,4255653.657,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,34,24,2.5864E-05
1902,15501049.27,4255653.657,15502049.27,4254653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,34,23,1.26791E-05
1903,15501049.27,4254653.657,15502049.27,4253653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,22,1.35567E-05
1904,15501049.27,4253653.657,15502049.27,4252653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,21,0
1905,15501049.27,4252653.657,15502049.27,4251653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,20,0
1906,15501049.27,4251653.657,15502049.27,4250653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,19,0
1907,15501049.27,4250653.657,15502049.27,4249653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,18,0
1908,15501049.27,4249653.657,15502049.27,4248653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,17,0
1909,15501049.27,4248653.657,15502049.27,4247653.657,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,16,2.07164E-05
1910,15501049.27,4247653.657,15502049.27,4246653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,15,0
1911,15501049.27,4246653.657,15502049.27,4245653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34,14,0
1934,15502049.27,4278653.657,15503049.27,4277653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,46,0
1935,15502049.27,4277653.657,15503049.27,4276653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,45,1.35567E-05
1936,15502049.27,4276653.657,15503049.27,4275653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,44,0
1937,15502049.27,4275653.657,15503049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,35,43,2.97308E-05
1938,15502049.27,4274653.657,15503049.27,4273653.657,0 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,35,42,7.7467E-05
1939,15502049.27,4273653.657,15503049.27,4272653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,41,0
1940,15502049.27,4272653.657,15503049.27,4271653.657,0 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,15 ,0 ,0 ,35,40,0.000233794
1941,15502049.27,4271653.657,15503049.27,4270653.657,0 ,3 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,18 ,0 ,0 ,35,39,0.000340484
1942,15502049.27,4270653.657,15503049.27,4269653.657,0 ,2 ,2 ,3 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,35,38,0.000154805
1943,15502049.27,4269653.657,15503049.27,4268653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,37,0
1944,15502049.27,4268653.657,15503049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,36,0
1945,15502049.27,4267653.657,15503049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,35,0
1946,15502049.27,4266653.657,15503049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,34,0
1947,15502049.27,4265653.657,15503049.27,4264653.657,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,35,33,6.11232E-05
1948,15502049.27,4264653.657,15503049.27,4263653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,35,32,5.68441E-05
1949,15502049.27,4263653.657,15503049.27,4262653.657,0 ,4 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,1 ,4 ,0 ,0 ,35,31,0.000162048
1950,15502049.27,4262653.657,15503049.27,4261653.657,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,35,30,1.98961E-05
1951,15502049.27,4261653.657,15503049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,29,0
1952,15502049.27,4260653.657,15503049.27,4259653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,28,1.35567E-05
1953,15502049.27,4259653.657,15503049.27,4258653.657,0 ,0 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,35,27,3.84488E-05
1954,15502049.27,4258653.657,15503049.27,4257653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,26,1.35567E-05
1955,15502049.27,4257653.657,15503049.27,4256653.657,0 ,1 ,0 ,2 ,2 ,0 ,0 ,1 ,0 ,1 ,3 ,0 ,0 ,35,25,0.000146933
1956,15502049.27,4256653.657,15503049.27,4255653.657,0 ,4 ,1 ,9 ,1 ,0 ,1 ,0 ,0 ,5 ,6 ,0 ,0 ,35,24,0.000407359
1957,15502049.27,4255653.657,15503049.27,4254653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,35,23,3.89148E-05
1958,15502049.27,4254653.657,15503049.27,4253653.657,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,22,2.07164E-05
1959,15502049.27,4253653.657,15503049.27,4252653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,21,1.35567E-05
1960,15502049.27,4252653.657,15503049.27,4251653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,20,0
1961,15502049.27,4251653.657,15503049.27,4250653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,19,0
1962,15502049.27,4250653.657,15503049.27,4249653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,18,0
1963,15502049.27,4249653.657,15503049.27,4248653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,35,17,1.26791E-05
1964,15502049.27,4248653.657,15503049.27,4247653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,35,16,2.53582E-05
1965,15502049.27,4247653.657,15503049.27,4246653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,15,0
1966,15502049.27,4246653.657,15503049.27,4245653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35,14,0
1989,15503049.27,4278653.657,15504049.27,4277653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,36,46,1.26791E-05
1990,15503049.27,4277653.657,15504049.27,4276653.657,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,36,45,4.23163E-05
1991,15503049.27,4276653.657,15504049.27,4275653.657,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,44,1.31849E-05
1992,15503049.27,4275653.657,15504049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,36,43,1.78914E-05
1993,15503049.27,4274653.657,15504049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,42,0
1994,15503049.27,4273653.657,15504049.27,4272653.657,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,36,41,4.66889E-05
1995,15503049.27,4272653.657,15504049.27,4271653.657,0 ,6 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,25 ,0 ,0 ,36,40,0.000454466
1996,15503049.27,4271653.657,15504049.27,4270653.657,0 ,2 ,1 ,3 ,1 ,1 ,0 ,0 ,0 ,1 ,19 ,0 ,1 ,36,39,0.000377434
1997,15503049.27,4270653.657,15504049.27,4269653.657,0 ,2 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,2 ,5 ,0 ,0 ,36,38,0.000167561
1998,15503049.27,4269653.657,15504049.27,4268653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,37,0
1999,15503049.27,4268653.657,15504049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,36,0
2000,15503049.27,4267653.657,15504049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,35,0
2001,15503049.27,4266653.657,15504049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,34,0
2002,15503049.27,4265653.657,15504049.27,4264653.657,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,4 ,0 ,0 ,36,33,0.000129154
2003,15503049.27,4264653.657,15504049.27,4263653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,7 ,0 ,1 ,36,32,0.000111018
2004,15503049.27,4263653.657,15504049.27,4262653.657,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,36,31,0.000139107
2005,15503049.27,4262653.657,15504049.27,4261653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,3 ,0 ,0 ,36,30,8.22023E-05
2006,15503049.27,4261653.657,15504049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,29,0
2007,15503049.27,4260653.657,15504049.27,4259653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,28,1.35567E-05
2008,15503049.27,4259653.657,15504049.27,4258653.657,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,3 ,0 ,0 ,36,27,0.000129769
2009,15503049.27,4258653.657,15504049.27,4257653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,26,0
2010,15503049.27,4257653.657,15504049.27,4256653.657,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,36,25,9.02396E-05
2011,15503049.27,4256653.657,15504049.27,4255653.657,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,36,24,0.000117368
2012,15503049.27,4255653.657,15504049.27,4254653.657,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,36,23,9.47878E-05
2013,15503049.27,4254653.657,15504049.27,4253653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,36,22,6.51506E-05
2014,15503049.27,4253653.657,15504049.27,4252653.657,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,36,21,0.000133703
2015,15503049.27,4252653.657,15504049.27,4251653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,20,0
2016,15503049.27,4251653.657,15504049.27,4250653.657,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,3 ,0 ,0 ,36,19,8.56038E-05
2017,15503049.27,4250653.657,15504049.27,4249653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,5 ,0 ,0 ,36,18,8.04472E-05
2018,15503049.27,4249653.657,15504049.27,4248653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,17,0
2019,15503049.27,4248653.657,15504049.27,4247653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,16,0
2020,15503049.27,4247653.657,15504049.27,4246653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36,15,0
2043,15504049.27,4279653.657,15505049.27,4278653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,47,0
2044,15504049.27,4278653.657,15505049.27,4277653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,46,1.35567E-05
2045,15504049.27,4277653.657,15505049.27,4276653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,45,0
2046,15504049.27,4276653.657,15505049.27,4275653.657,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,37,44,7.29247E-05
2047,15504049.27,4275653.657,15505049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,43,0
2048,15504049.27,4274653.657,15505049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,42,0
2049,15504049.27,4273653.657,15505049.27,4272653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,37,41,3.89148E-05
2050,15504049.27,4272653.657,15505049.27,4271653.657,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,10 ,0 ,0 ,37,40,0.000225183
2051,15504049.27,4271653.657,15505049.27,4270653.657,0 ,3 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,24 ,0 ,0 ,37,39,0.000422399
2052,15504049.27,4270653.657,15505049.27,4269653.657,0 ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,37,38,0.00011601
2053,15504049.27,4269653.657,15505049.27,4268653.657,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,37,37,5.64723E-05
2054,15504049.27,4268653.657,15505049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,36,0
2055,15504049.27,4267653.657,15505049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,35,0
2056,15504049.27,4266653.657,15505049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,34,0
2057,15504049.27,4265653.657,15505049.27,4264653.657,0 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,1 ,37,33,0.000113185
2058,15504049.27,4264653.657,15505049.27,4263653.657,0 ,2 ,2 ,4 ,1 ,0 ,0 ,0 ,0 ,1 ,3 ,0 ,1 ,37,32,0.000202333
2059,15504049.27,4263653.657,15505049.27,4262653.657,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,0 ,37,31,0.000209777
2060,15504049.27,4262653.657,15505049.27,4261653.657,0 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,37,30,9.94212E-05
2061,15504049.27,4261653.657,15505049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,29,0
2062,15504049.27,4260653.657,15505049.27,4259653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,28,0
2063,15504049.27,4259653.657,15505049.27,4258653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,37,27,2.53582E-05
2064,15504049.27,4258653.657,15505049.27,4257653.657,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,37,26,5.33491E-05
2065,15504049.27,4257653.657,15505049.27,4256653.657,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,37,25,6.85521E-05
2066,15504049.27,4256653.657,15505049.27,4255653.657,0 ,5 ,2 ,7 ,0 ,0 ,1 ,0 ,0 ,4 ,8 ,0 ,1 ,37,24,0.000392986
2067,15504049.27,4255653.657,15505049.27,4254653.657,0 ,0 ,1 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,37,23,8.94175E-05
2068,15504049.27,4254653.657,15505049.27,4253653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,4 ,0 ,0 ,37,22,9.48814E-05
2069,15504049.27,4253653.657,15505049.27,4252653.657,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,6 ,0 ,0 ,37,21,0.000133796
2070,15504049.27,4252653.657,15505049.27,4251653.657,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,37,20,7.28161E-05
2071,15504049.27,4251653.657,15505049.27,4250653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,18 ,0 ,0 ,37,19,0.000258832
2072,15504049.27,4250653.657,15505049.27,4249653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,37,18,2.53582E-05
2073,15504049.27,4249653.657,15505049.27,4248653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,37,17,5.21226E-06
2074,15504049.27,4248653.657,15505049.27,4247653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,16,0
2075,15504049.27,4247653.657,15505049.27,4246653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37,15,0
2099,15505049.27,4278653.657,15506049.27,4277653.657,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,38,46,2.07164E-05
2100,15505049.27,4277653.657,15506049.27,4276653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,38,45,1.26791E-05
2101,15505049.27,4276653.657,15506049.27,4275653.657,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,38,44,4.23163E-05
2102,15505049.27,4275653.657,15506049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,38,43,0
2103,15505049.27,4274653.657,15506049.27,4273653.657,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,38,42,3.77681E-05
2104,15505049.27,4273653.657,15506049.27,4272653.657,1 ,4 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,38,41,0.000128065
2105,15505049.27,4272653.657,15506049.27,4271653.657,0 ,4 ,1 ,0 ,2 ,0 ,0 ,1 ,0 ,3 ,15 ,0 ,1 ,38,40,0.000358336
2106,15505049.27,4271653.657,15506049.27,4270653.657,0 ,4 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,2 ,52 ,0 ,0 ,38,39,0.000813686
2107,15505049.27,4270653.657,15506049.27,4269653.657,0 ,3 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,15 ,0 ,0 ,38,38,0.000298782
2108,15505049.27,4269653.657,15506049.27,4268653.657,0 ,4 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,38,37,0.000155297
2109,15505049.27,4268653.657,15506049.27,4267653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,38,36,1.35567E-05
2110,15505049.27,4267653.657,15506049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,38,35,2.97308E-05
2111,15505049.27,4266653.657,15506049.27,4265653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,38,34,5.24715E-05
2112,15505049.27,4265653.657,15506049.27,4264653.657,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,4 ,0 ,0 ,38,33,0.000125396
2113,15505049.27,4264653.657,15506049.27,4263653.657,0 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,2 ,20 ,0 ,0 ,38,32,0.000382988
2114,15505049.27,4263653.657,15506049.27,4262653.657,0 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,1 ,35 ,0 ,0 ,38,31,0.000556122
2115,15505049.27,4262653.657,15506049.27,4261653.657,0 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,5 ,0 ,0 ,38,30,0.000124519
2116,15505049.27,4261653.657,15506049.27,4260653.657,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,38,29,3.97924E-05
2117,15505049.27,4260653.657,15506049.27,4259653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,38,28,1.35567E-05
2118,15505049.27,4259653.657,15506049.27,4258653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,38,27,1.26791E-05
2119,15505049.27,4258653.657,15506049.27,4257653.657,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,1 ,38,26,0.000129117
